source_id,url,title,body,published_at_utc,date_only,lang
ajar,https://www.aljazeera.net/ebusiness/2026/8/30/%d9%88%d9%83%d8%a7%d9%84%d8%a9-%d9%81%d9%8a%d8%aa%d8%b4-%d8%aa%d8%ad%d8%b0%d8%b1-%d9%85%d9%86-%d8%aa%d8%b5%d8%a7%d8%b9%d8%af-%d8%a7%d9%84%d8%a3%d8%b2%d9%85%d8%a9?traffic_source=rss,وكالة فيتش تحذر من تصاعد الأزمة المالية في فرنسا,وكالة فيتش للتصنيف الائتماني تقول إنها لا تتوقع أي تحسن في وضع الديون الفرنسية بحلول انتخابات الرئاسة في 2027، وتحذر من مخاطر استمرار السياسات المالية الحالية.,2026-08-30T12:53:44+00:00,0,ar
ajar,https://www.aljazeera.net/sport/2026/8/30/%d8%ba%d8%a7%d8%a8%d8%b1%d9%8a%d9%84-%d8%ac%d9%8a%d8%b3%d9%8a%d9%88%d8%b3-%d8%a8%d8%b1%d8%b4%d9%84%d9%88%d9%86%d8%a9-%d8%b5%d9%81%d9%82%d8%a9?traffic_source=rss,بعد تعثر صفقة ألفاريز.. برشلونة يتفق مع مهاجم أرسنال,توصل برشلونة -حامل لقب الدوري الإسباني لكرة القدم في آخر موسمين- إلى اتفاق مع نظيره أرسنال، لضم البرازيلي غابرييل جيسوس.,2026-08-30T12:52:31+00:00,0,ar
ajar,https://www.aljazeera.net/culture/2026/8/30/%d8%ad%d9%85%d9%8a%d8%af-%d8%af%d8%a8%d8%a7%d8%b4%d9%8a-%d9%8a%d9%81%d9%83%d9%83-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a%d8%a9-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9?traffic_source=rss,"حميد دباشي يفكك ""المركزية الأوروبية"" ما بعد الوحشية: غزة والإبادة الجماعية ووهم الحضارة الغربية",كتاب «ما بعد الوحشية: غزة والإبادة الجماعية ووهم الحضارة الغربية» للمفكر حميد دباشي، الذي يفكك فيه المركزية الأوروبية ويُعلن نهاية السلطة الأخلاقية للغرب.,2026-08-30T12:43:00+00:00,0,ar
ajar,https://www.aljazeera.net/tech/2026/8/30/%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d8%b3%d8%a7%d8%a8%d9%82-%d9%8a%d8%ad%d8%b0%d8%b1-%d8%a7%d9%84%d9%87%d8%a7%d8%aa%d9%81-%d8%a7%d9%84%d8%b0%d9%83%d9%8a?traffic_source=rss,سياسي أمريكي سابق يحذر: الهاتف الذكي يسرق منك حريتك,تجربة اعتقال غيرت نظرة سياسي أمريكي سابق إلى الحرية؛ إذ اكتشف داخل السجن أن غياب الهاتف الذكي منحه صفاء وتركيزا افتقدهما خارجه. وبعد الإفراج عنه، عاد سريعا إلى عاداته الرقمية.,2026-08-30T12:39:39+00:00,0,ar
ajar,https://www.aljazeera.net/news/2026/8/30/%d9%85%d9%82%d8%a7%d8%b7%d8%b9-%d8%aa%d9%88%d8%ab%d9%82-%d8%a7%d9%84%d8%a7%d8%b9%d8%aa%d8%af%d8%a7%d8%a1%d8%a7%d8%aa-%d8%b9%d9%86%d9%81-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%88%d8%b7%d9%86%d9%8a%d9%86?traffic_source=rss,مقاطع توثق الاعتداءات.. عنف المستوطنين في الضفة يتصدر المشهد الرقمي,تصاعدت اعتداءات المستوطنين في الضفة الغربية، من إحراق الأراضي ومحاصرة المنازل إلى الاعتداء على الفلسطينيين وتخريب ممتلكاتهم، وسط انتقادات لدور قوات الاحتلال في حماية المعتدين.,2026-08-30T12:30:00+00:00,0,ar
ajar,https://www.aljazeera.net/politics/2026/8/30/%d8%aa%d9%85%d8%aa%d8%af-%d9%83%d8%a7%d9%84%d8%b3%d8%b1%d8%b7%d8%a7%d9%86-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%88%d8%b7%d9%86%d8%a7%d8%aa-%d8%aa%d9%88%d9%82%d8%b8-%d8%a7%d9%84%d8%ba%d8%b1%d8%a8?traffic_source=rss,"من ""حل الدولتين"" إلى ""إسرائيل الكبرى"" كيف يدفن الاستيطان حلم الدولة الفلسطينية؟",تتوسع المستوطنات في الضفة الفلسطينية المحتلة بسرعة قياسية، فيما يتصاعد عنف المستوطنين وتتغير الخرائط على الأرض، مما يدفع قراءات غربية إلى التساؤل عما تبقى فعليا من حل الدولتين الموعود.,2026-08-30T12:27:44+00:00,0,ar
ajar,https://www.aljazeera.net/news/2026/8/30/%d9%85%d9%82%d8%aa%d9%84-7-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a3%d9%82%d9%84-%d9%81%d9%8a-%d8%ad%d8%a7%d8%af%d8%ab-%d8%b9%d8%a8%d8%a7%d8%b1%d8%a9-%d8%a8%d8%b4%d9%85%d8%a7%d9%84?traffic_source=rss,مقتل 7 على الأقل إثر حادث عبّارة بشمال قبرص التركية,أعلن رئيس وزراء جمهورية شمال قبرص التركية أونال أوستل -اليوم الأحد- إنقاذ 237 شخصا ومصرع 7 آخرين إثر حادثة انقلاب عبّارة قبالة سواحل غيرنه.,2026-08-30T12:27:26+00:00,0,ar
ajar,https://www.aljazeera.net/video/networks/2026/8/30/%d8%b4%d8%a8%d9%83%d8%a7%d8%aa-%d8%aa%d8%b6%d8%a7%d9%85%d9%86-%d9%85%d8%b9-%d8%b6%d8%ad%d8%a7%d9%8a%d8%a7-%d8%ad%d8%b1%d8%a7%d8%a6%d9%82-%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1?traffic_source=rss,"""شبكات"".. تضامن مع ضحايا حرائق الجزائر وجدل حول إجلاء نجل نتنياهو","شهدت المنصات الرقمية موجة تفاعل واسعة رصدها برنامج ""شبكات"" في حلقة (30 أغسطس/آب 2026)، متطرقا إلى ملفات إنسانية وأمنية واجتماعية أثارت سجالا لافتا بين المتابعين.",2026-08-30T12:22:48+00:00,0,ar
ajar,https://www.aljazeera.net/misc/2026/8/30/%d8%b5%d9%88%d8%aa-%d8%a8%d9%83%d8%a7%d8%a1-%d8%ae%d8%a7%d9%81%d8%aa-%d9%82%d8%a7%d8%af%d9%87%d9%85-%d8%a5%d9%84%d9%8a%d9%87%d8%a7-%d8%b7%d9%81%d9%84%d8%a9-%d8%aa%d9%86%d8%ac%d9%88?traffic_source=rss,صوت بكاء خافت قادهم إليها.. طفلة تنجو بعد 3 أيام تحت ركام فيضانات نيبال,بعد 3 أيام تحت الطين والأنقاض، عثرت فرق الإنقاذ النيبالية على طفلة في السادسة حية بعدما سمعت بكاءها، في لحظة نادرة وسط كارثة أودت بحياة مئات الأشخاص.. فكيف نجت؟,2026-08-30T12:05:08+00:00,0,ar
ajar,https://www.aljazeera.net/ebusiness/2026/8/30/%d8%a8%d9%86%d9%88%d9%83-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d8%a7-%d8%a7%d9%84%d9%85%d8%b1%d9%83%d8%b2%d9%8a%d8%a9-%d9%82%d9%84%d9%82%d8%a9-%d9%85%d9%86-%d8%b3%d9%8a%d8%a7%d8%b3%d8%a7%d8%aa?traffic_source=rss,عقب صفقة الين وشراء السندات.. بنوك أوروبا المركزية قلقة من سياسات واشنطن,يغادر محافظو بنوك مركزية أوروبية اجتماعات جاكسون هول وسط مخاوف من تدخلات أمريكية تهدد الأعراف المالية العالمية، بعد تحركات بشأن الين والسندات وخشية امتدادها إلى خطوط مبادلة العملات.,2026-08-30T12:03:54+00:00,0,ar
